UniqueID      Time          Wavelength    L_lambda      L_l_neb       
              (yr)          (Angstrom)    (erg/s/A)     (erg/s/A)     
-----------   -----------   -----------   -----------   -----------   
          1   6.00000e+06   7.49749e+04   4.93598e+33   3.47109e+34
          1   6.00000e+06   7.49780e+04   4.93504e+33   8.24498e+34
          1   6.00000e+06   7.49811e+04   4.93410e+33   1.43458e+35
          1   6.00000e+06   7.49843e+04   4.93316e+33   1.73134e+35
          1   6.00000e+06   7.49874e+04   4.93223e+33   1.43456e+35
          1   6.00000e+06   7.49905e+04   4.93129e+33   8.24457e+34
          1   6.00000e+06   7.49936e+04   4.93035e+33   3.47049e+34
          1   6.00000e+06   7.49968e+04   4.92941e+33   1.32127e+34
          1   6.00000e+06   7.49999e+04   4.92847e+33   7.12968e+33
          1   6.00000e+06   7.50000e+04   4.92844e+33   7.04721e+33
          1   6.00000e+06   7.50030e+04   4.92793e+33   6.00974e+33
          1   6.00000e+06   7.50061e+04   4.92739e+33   5.87298e+33
          1   6.00000e+06   7.50093e+04   4.92686e+33   5.86134e+33
          1   6.00000e+06   7.50153e+04   4.92584e+33   5.85973e+33
          1   6.00000e+06   7.50184e+04   4.92530e+33   5.86191e+33
          1   6.00000e+06   7.50215e+04   4.92477e+33   5.89558e+33
          1   6.00000e+06   7.50247e+04   4.92424e+33   6.17669e+33
          1   6.00000e+06   7.50278e+04   4.92370e+33   7.70681e+33
          1   6.00000e+06   7.50309e+04   4.92317e+33   1.31151e+34
          1   6.00000e+06   7.50341e+04   4.92264e+33   2.51295e+34
          1   6.00000e+06   7.50372e+04   4.92211e+33   4.04836e+34
          1   6.00000e+06   7.50403e+04   4.92157e+33   4.79520e+34
          1   6.00000e+06   7.50434e+04   4.92104e+33   4.04824e+34
          1   6.00000e+06   7.50466e+04   4.92051e+33   2.51271e+34
          1   6.00000e+06   7.50497e+04   4.91998e+33   1.31115e+34
          1   6.00000e+06   7.50528e+04   4.91945e+33   7.70203e+33
          1   6.00000e+06   7.50560e+04   4.91891e+33   6.17073e+33
          1   6.00000e+06   7.50591e+04   4.91838e+33   5.88842e+33
          1   6.00000e+06   7.50622e+04   4.91785e+33   5.85356e+33
          1   6.00000e+06   7.50653e+04   4.91732e+33   5.85018e+33
          1   6.00000e+06   7.54000e+04   4.86090e+33   5.78679e+33
          1   6.00000e+06   7.58000e+04   4.76491e+33   5.68275e+33
          1   6.00000e+06   7.62000e+04   4.66886e+33   5.57876e+33
          1   6.00000e+06   7.66000e+04   4.57650e+33   5.47857e+33
          1   6.00000e+06   7.70000e+04   4.48572e+33   5.38005e+33
          1   6.00000e+06   7.74000e+04   4.39807e+33   5.28477e+33
          1   6.00000e+06   7.77355e+04   4.32602e+33   5.20643e+33
          1   6.00000e+06   7.77388e+04   4.32534e+33   5.20628e+33
          1   6.00000e+06   7.77420e+04   4.32465e+33   5.21295e+33
          1   6.00000e+06   7.77452e+04   4.32396e+33   5.27321e+33
          1   6.00000e+06   7.77485e+04   4.32327e+33   5.60394e+33
          1   6.00000e+06   7.77517e+04   4.32258e+33   6.77449e+33
          1   6.00000e+06   7.77550e+04   4.32189e+33   9.37564e+33
          1   6.00000e+06   7.77582e+04   4.32121e+33   1.27000e+34
          1   6.00000e+06   7.77615e+04   4.32052e+33   1.43167e+34
          1   6.00000e+06   7.77647e+04   4.31983e+33   1.26985e+34
          1   6.00000e+06   7.77679e+04   4.31914e+33   9.37265e+33
          1   6.00000e+06   7.77712e+04   4.31845e+33   6.77000e+33
          1   6.00000e+06   7.77744e+04   4.31777e+33   5.59795e+33
          1   6.00000e+06   7.77777e+04   4.31708e+33   5.26572e+33
          1   6.00000e+06   7.77809e+04   4.31639e+33   5.20397e+33
          1   6.00000e+06   7.77842e+04   4.31571e+33   5.19580e+33
          1   6.00000e+06   7.77874e+04   4.31502e+33   5.19445e+33
          1   6.00000e+06   7.78000e+04   4.31235e+33   5.19151e+33
          1   6.00000e+06   7.82000e+04   4.22875e+33   5.10047e+33
          1   6.00000e+06   7.86000e+04   4.14706e+33   5.01144e+33
          1   6.00000e+06   7.90000e+04   4.06720e+33   4.92433e+33
          1   6.00000e+06   7.94000e+04   3.98902e+33   4.83900e+33
          1   6.00000e+06   7.98000e+04   3.91254e+33   4.75545e+33
          1   6.00000e+06   8.02000e+04   3.83714e+33   4.67308e+33
          1   6.00000e+06   8.06000e+04   3.76461e+33   4.59366e+33
          1   6.00000e+06   8.10000e+04   3.69442e+33   4.51667e+33
          1   6.00000e+06   8.14000e+04   3.62439e+33   4.43992e+33
          1   6.00000e+06   8.14774e+04   3.61126e+33   4.42554e+33
          1   6.00000e+06   8.14808e+04   3.61068e+33   4.42561e+33
          1   6.00000e+06   8.14842e+04   3.61011e+33   4.43361e+33
          1   6.00000e+06   8.14876e+04   3.60953e+33   4.50395e+33
          1   6.00000e+06   8.14910e+04   3.60896e+33   4.88893e+33
          1   6.00000e+06   8.14944e+04   3.60838e+33   6.25089e+33
          1   6.00000e+06   8.14978e+04   3.60781e+33   9.27708e+33
          1   6.00000e+06   8.15012e+04   3.60724e+33   1.31446e+34
          1   6.00000e+06   8.15046e+04   3.60666e+33   1.50255e+34
          1   6.00000e+06   8.15080e+04   3.60609e+33   1.31433e+34
          1   6.00000e+06   8.15114e+04   3.60551e+33   9.27456e+33
          1   6.00000e+06   8.15148e+04   3.60494e+33   6.24711e+33
          1   6.00000e+06   8.15182e+04   3.60437e+33   4.88389e+33
          1   6.00000e+06   8.15216e+04   3.60379e+33   4.49764e+33
          1   6.00000e+06   8.15250e+04   3.60322e+33   4.42604e+33
          1   6.00000e+06   8.15284e+04   3.60265e+33   4.41678e+33
          1   6.00000e+06   8.15318e+04   3.60207e+33   4.41545e+33
          1   6.00000e+06   8.18000e+04   3.55721e+33   4.36611e+33
          1   6.00000e+06   8.22000e+04   3.49183e+33   4.29418e+33
          1   6.00000e+06   8.26000e+04   3.42710e+33   4.22298e+33
          1   6.00000e+06   8.30000e+04   3.36431e+33   4.15380e+33
          1   6.00000e+06   8.34000e+04   3.30130e+33   4.08447e+33
          1   6.00000e+06   8.38000e+04   3.24051e+33   4.01745e+33
          1   6.00000e+06   8.42000e+04   3.18261e+33   3.95339e+33
          1   6.00000e+06   8.46000e+04   3.12572e+33   3.89042e+33
          1   6.00000e+06   8.47748e+04   3.10095e+33   3.86302e+33
          1   6.00000e+06   8.47784e+04   3.10046e+33   3.86257e+33
          1   6.00000e+06   8.47819e+04   3.09996e+33   3.86331e+33
          1   6.00000e+06   8.47854e+04   3.09946e+33   3.87336e+33
          1   6.00000e+06   8.47890e+04   3.09896e+33   3.93039e+33
          1   6.00000e+06   8.47925e+04   3.09846e+33   4.13331e+33
          1   6.00000e+06   8.47960e+04   3.09797e+33   4.58474e+33
          1   6.00000e+06   8.47996e+04   3.09747e+33   5.16180e+33
          1   6.00000e+06   8.48031e+04   3.09697e+33   5.44222e+33
          1   6.00000e+06   8.48067e+04   3.09647e+33   5.16070e+33
          1   6.00000e+06   8.48102e+04   3.09598e+33   4.58254e+33
          1   6.00000e+06   8.48137e+04   3.09548e+33   4.13000e+33
          1   6.00000e+06   8.48173e+04   3.09498e+33   3.92598e+33
          1   6.00000e+06   8.48208e+04   3.09449e+33   3.86785e+33
          1   6.00000e+06   8.48243e+04   3.09399e+33   3.85670e+33
          1   6.00000e+06   8.48279e+04   3.09349e+33   3.85486e+33
          1   6.00000e+06   8.48314e+04   3.09299e+33   3.85421e+33
          1   6.00000e+06   8.50000e+04   3.06942e+33   3.82811e+33
          1   6.00000e+06   8.54000e+04   3.01378e+33   3.76653e+33
          1   6.00000e+06   8.58000e+04   2.96029e+33   3.70717e+33
          1   6.00000e+06   8.58624e+04   2.95200e+33   3.69796e+33
          1   6.00000e+06   8.58660e+04   2.95152e+33   3.69755e+33
          1   6.00000e+06   8.58696e+04   2.95105e+33   3.69847e+33
          1   6.00000e+06   8.58732e+04   2.95057e+33   3.70979e+33
          1   6.00000e+06   8.58767e+04   2.95010e+33   3.77364e+33
          1   6.00000e+06   8.58803e+04   2.94962e+33   4.00059e+33
          1   6.00000e+06   8.58839e+04   2.94915e+33   4.50538e+33
          1   6.00000e+06   8.58875e+04   2.94867e+33   5.15062e+33
          1   6.00000e+06   8.58911e+04   2.94820e+33   5.46421e+33
          1   6.00000e+06   8.58946e+04   2.94772e+33   5.14957e+33
          1   6.00000e+06   8.58982e+04   2.94725e+33   4.50327e+33
          1   6.00000e+06   8.59018e+04   2.94678e+33   3.99743e+33
          1   6.00000e+06   8.59054e+04   2.94630e+33   3.76943e+33
          1   6.00000e+06   8.59090e+04   2.94583e+33   3.70452e+33
          1   6.00000e+06   8.59125e+04   2.94535e+33   3.69215e+33
          1   6.00000e+06   8.59161e+04   2.94488e+33   3.69018e+33
          1   6.00000e+06   8.59197e+04   2.94441e+33   3.68954e+33
          1   6.00000e+06   8.62000e+04   2.90763e+33   3.64870e+33
          1   6.00000e+06   8.65691e+04   2.86060e+33   3.59642e+33
          1   6.00000e+06   8.65727e+04   2.86014e+33   3.59673e+33
          1   6.00000e+06   8.65763e+04   2.85969e+33   3.60628e+33
          1   6.00000e+06   8.65799e+04   2.85923e+33   3.68839e+33
          1   6.00000e+06   8.65835e+04   2.85878e+33   4.13683e+33
          1   6.00000e+06   8.65872e+04   2.85832e+33   5.72271e+33
          1   6.00000e+06   8.65908e+04   2.85787e+33   9.24614e+33
          1   6.00000e+06   8.65944e+04   2.85741e+33   1.37491e+34
          1   6.00000e+06   8.65980e+04   2.85696e+33   1.59392e+34
          1   6.00000e+06   8.66000e+04   2.85670e+33   1.52095e+34
          1   6.00000e+06   8.66016e+04   2.85650e+33   1.37481e+34
          1   6.00000e+06   8.66052e+04   2.85604e+33   9.24411e+33
          1   6.00000e+06   8.66088e+04   2.85558e+33   5.71966e+33
          1   6.00000e+06   8.66124e+04   2.85512e+33   4.13277e+33
          1   6.00000e+06   8.66160e+04   2.85466e+33   3.68331e+33
          1   6.00000e+06   8.66196e+04   2.85420e+33   3.60018e+33
          1   6.00000e+06   8.66233e+04   2.85374e+33   3.58961e+33
          1   6.00000e+06   8.66269e+04   2.85329e+33   3.58829e+33
          1   6.00000e+06   8.70000e+04   2.80635e+33   3.53603e+33
          1   6.00000e+06   8.71291e+04   2.79038e+33   3.51825e+33
          1   6.00000e+06   8.71328e+04   2.78993e+33   3.51788e+33
          1   6.00000e+06   8.71364e+04   2.78948e+33   3.51900e+33
          1   6.00000e+06   8.71400e+04   2.78903e+33   3.53179e+33
          1   6.00000e+06   8.71437e+04   2.78859e+33   3.60350e+33
          1   6.00000e+06   8.71473e+04   2.78814e+33   3.85814e+33
          1   6.00000e+06   8.71510e+04   2.78769e+33   4.42442e+33
          1   6.00000e+06   8.71546e+04   2.78724e+33   5.14823e+33
          1   6.00000e+06   8.71582e+04   2.78680e+33   5.50006e+33
          1   6.00000e+06   8.71619e+04   2.78635e+33   5.14723e+33
          1   6.00000e+06   8.71655e+04   2.78590e+33   4.42242e+33
          1   6.00000e+06   8.71691e+04   2.78546e+33   3.85515e+33
          1   6.00000e+06   8.71728e+04   2.78501e+33   3.59951e+33
          1   6.00000e+06   8.71764e+04   2.78456e+33   3.52681e+33
          1   6.00000e+06   8.71800e+04   2.78412e+33   3.51302e+33
          1   6.00000e+06   8.71837e+04   2.78367e+33   3.51091e+33
          1   6.00000e+06   8.71873e+04   2.78322e+33   3.51028e+33
          1   6.00000e+06   8.74000e+04   2.75724e+33   3.48132e+33
          1   6.00000e+06   8.75239e+04   2.74223e+33   3.46478e+33
          1   6.00000e+06   8.75276e+04   2.74179e+33   3.46749e+33
          1   6.00000e+06   8.75312e+04   2.74135e+33   3.50656e+33
          1   6.00000e+06   8.75349e+04   2.74091e+33   3.83126e+33
          1   6.00000e+06   8.75385e+04   2.74047e+33   5.59772e+33
          1   6.00000e+06   8.75422e+04   2.74003e+33   1.18409e+34
          1   6.00000e+06   8.75458e+04   2.73959e+33   2.57098e+34
          1   6.00000e+06   8.75495e+04   2.73915e+33   4.34338e+34
          1   6.00000e+06   8.75531e+04   2.73871e+33   5.20551e+34
          1   6.00000e+06   8.75568e+04   2.73827e+33   4.34328e+34
          1   6.00000e+06   8.75604e+04   2.73783e+33   2.57078e+34
          1   6.00000e+06   8.75641e+04   2.73739e+33   1.18379e+34
          1   6.00000e+06   8.75677e+04   2.73695e+33   5.59379e+33
          1   6.00000e+06   8.75714e+04   2.73651e+33   3.82635e+33
          1   6.00000e+06   8.75750e+04   2.73607e+33   3.50067e+33
          1   6.00000e+06   8.75787e+04   2.73563e+33   3.46063e+33
          1   6.00000e+06   8.75823e+04   2.73520e+33   3.45693e+33
          1   6.00000e+06   8.78000e+04   2.70916e+33   3.42771e+33
          1   6.00000e+06   8.82000e+04   2.66147e+33   3.37455e+33
          1   6.00000e+06   8.86000e+04   2.61541e+33   3.32308e+33
          1   6.00000e+06   8.86189e+04   2.61324e+33   3.32067e+33
          1   6.00000e+06   8.86225e+04   2.61282e+33   3.32035e+33
          1   6.00000e+06   8.86262e+04   2.61240e+33   3.32170e+33
          1   6.00000e+06   8.86299e+04   2.61197e+33   3.33618e+33
          1   6.00000e+06   8.86336e+04   2.61155e+33   3.41699e+33
          1   6.00000e+06   8.86373e+04   2.61113e+33   3.70374e+33
          1   6.00000e+06   8.86410e+04   2.61070e+33   4.34129e+33
          1   6.00000e+06   8.86447e+04   2.61028e+33   5.15618e+33
          1   6.00000e+06   8.86484e+04   2.60986e+33   5.55232e+33
          1   6.00000e+06   8.86521e+04   2.60943e+33   5.15523e+33
          1   6.00000e+06   8.86558e+04   2.60901e+33   4.33939e+33
          1   6.00000e+06   8.86595e+04   2.60859e+33   3.70090e+33
          1   6.00000e+06   8.86632e+04   2.60816e+33   3.41321e+33
          1   6.00000e+06   8.86669e+04   2.60774e+33   3.33145e+33
          1   6.00000e+06   8.86706e+04   2.60732e+33   3.31602e+33
          1   6.00000e+06   8.86743e+04   2.60689e+33   3.31373e+33
          1   6.00000e+06   8.86780e+04   2.60647e+33   3.31311e+33
          1   6.00000e+06   8.90000e+04   2.56998e+33   3.27231e+33
          1   6.00000e+06   8.94000e+04   2.52612e+33   3.22318e+33
          1   6.00000e+06   8.98000e+04   2.48200e+33   3.17383e+33
          1   6.00000e+06   8.98598e+04   2.47567e+33   3.16719e+33
          1   6.00000e+06   8.98636e+04   2.47527e+33   3.17487e+33
          1   6.00000e+06   8.98673e+04   2.47488e+33   3.27468e+33
          1   6.00000e+06   8.98711e+04   2.47448e+33   4.09833e+33
          1   6.00000e+06   8.98748e+04   2.47408e+33   8.57575e+33
          1   6.00000e+06   8.98786e+04   2.47369e+33   2.43981e+34
          1   6.00000e+06   8.98823e+04   2.47329e+33   5.95459e+34
          1   6.00000e+06   8.98861e+04   2.47290e+33   1.04463e+35
          1   6.00000e+06   8.98898e+04   2.47250e+33   1.26312e+35
          1   6.00000e+06   8.98935e+04   2.47211e+33   1.04463e+35
          1   6.00000e+06   8.98973e+04   2.47171e+33   5.95441e+34
          1   6.00000e+06   8.99010e+04   2.47132e+33   2.43954e+34
          1   6.00000e+06   8.99048e+04   2.47092e+33   8.57216e+33
          1   6.00000e+06   8.99085e+04   2.47053e+33   4.09386e+33
          1   6.00000e+06   8.99123e+04   2.47013e+33   3.26932e+33
          1   6.00000e+06   8.99160e+04   2.46974e+33   3.16862e+33
          1   6.00000e+06   8.99198e+04   2.46934e+33   3.16005e+33
          1   6.00000e+06   9.02000e+04   2.44004e+33   3.12668e+33
          1   6.00000e+06   9.03903e+04   2.42048e+33   3.10469e+33
          1   6.00000e+06   9.03941e+04   2.42009e+33   3.10443e+33
          1   6.00000e+06   9.03979e+04   2.41971e+33   3.10605e+33
          1   6.00000e+06   9.04016e+04   2.41932e+33   3.12251e+33
          1   6.00000e+06   9.04054e+04   2.41894e+33   3.21387e+33
          1   6.00000e+06   9.04092e+04   2.41855e+33   3.53782e+33
          1   6.00000e+06   9.04129e+04   2.41817e+33   4.25794e+33
          1   6.00000e+06   9.04167e+04   2.41778e+33   5.17835e+33
          1   6.00000e+06   9.04205e+04   2.41740e+33   5.62584e+33
          1   6.00000e+06   9.04242e+04   2.41701e+33   5.17748e+33
          1   6.00000e+06   9.04280e+04   2.41663e+33   4.25621e+33
          1   6.00000e+06   9.04318e+04   2.41624e+33   3.53522e+33
          1   6.00000e+06   9.04356e+04   2.41586e+33   3.21041e+33
          1   6.00000e+06   9.04393e+04   2.41547e+33   3.11818e+33
          1   6.00000e+06   9.04431e+04   2.41509e+33   3.10085e+33
          1   6.00000e+06   9.04469e+04   2.41470e+33   3.09836e+33
          1   6.00000e+06   9.04506e+04   2.41432e+33   3.09776e+33
          1   6.00000e+06   9.06000e+04   2.39915e+33   3.08069e+33
          1   6.00000e+06   9.10000e+04   2.35768e+33   3.03418e+33
          1   6.00000e+06   9.14000e+04   2.31794e+33   2.98064e+33
          1   6.00000e+06   9.18000e+04   2.27932e+33   2.93716e+33
          1   6.00000e+06   9.22000e+04   2.24137e+33   2.89441e+33
          1   6.00000e+06   9.25242e+04   2.21080e+33   2.86000e+33
          1   6.00000e+06   9.25280e+04   2.21044e+33   2.85978e+33
          1   6.00000e+06   9.25319e+04   2.21008e+33   2.86170e+33
          1   6.00000e+06   9.25357e+04   2.20972e+33   2.88045e+33
          1   6.00000e+06   9.25396e+04   2.20936e+33   2.98410e+33
          1   6.00000e+06   9.25434e+04   2.20900e+33   3.35139e+33
          1   6.00000e+06   9.25473e+04   2.20864e+33   4.16778e+33
          1   6.00000e+06   9.25512e+04   2.20828e+33   5.21119e+33
          1   6.00000e+06   9.25550e+04   2.20792e+33   5.71854e+33
          1   6.00000e+06   9.25589e+04   2.20756e+33   5.21038e+33
          1   6.00000e+06   9.25627e+04   2.20720e+33   4.16615e+33
          1   6.00000e+06   9.25666e+04   2.20684e+33   3.34896e+33
          1   6.00000e+06   9.25705e+04   2.20648e+33   2.98085e+33
          1   6.00000e+06   9.25743e+04   2.20612e+33   2.87639e+33
          1   6.00000e+06   9.25782e+04   2.20576e+33   2.85683e+33
          1   6.00000e+06   9.25820e+04   2.20540e+33   2.85410e+33
          1   6.00000e+06   9.25859e+04   2.20504e+33   2.85350e+33
          1   6.00000e+06   9.26000e+04   2.20372e+33   2.85201e+33
          1   6.00000e+06   9.30000e+04   2.16738e+33   2.81097e+33
          1   6.00000e+06   9.34000e+04   2.13085e+33   2.76979e+33
          1   6.00000e+06   9.38000e+04   2.09548e+33   2.72982e+33
          1   6.00000e+06   9.38379e+04   2.09218e+33   2.72615e+33
